"id","user_posted","name","description","date_posted","photos","url","quoted_post","tagged_users","replies","reposts","likes","views","external_url","hashtags","followers","biography","posts_count","profile_image_link","following","is_verified","quotes","bookmarks","parent_post_details","external_image_urls","videos","external_video_urls","verification_type","user_id","context_added","timestamp","input","discovery_input","error","error_code","warning","warning_code"
"1939311003386159161","lTKlLLER","🇮🇱🫷🎼⚛️ Rika ♪","the lion does not concern himself with 4x12 and 5x1","2025-06-29T13:12:28.000Z",,"https://x.com/lTKlLLER/status/1939311003386159161","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1,3,12,992,,,623,"#keepcalmandfollowthecode DEXTER SPOILERS!!! —— Read strawpage byf!",2275,"https://pbs.twimg.com/profile_images/1948204197838561280/IZ2sIxCf_normal.jpg",621,false,0,0,"{""post_id"":null,""profile_id"":""1778324641955590144"",""profile_name"":""🇮🇱🫷🎼⚛️ Rika ♪""}",,,,,"1778324641955590144",,"2025-07-24T03:30:32.237Z","{""url"":""https://twitter.com/1778324641955590144/status/1939311003386159161""}","{""url"":""https://x.com/lTKlLLER/status/1946238783394840891"",""start_date"":"""",""end_date"":""""}",,,,
"1940923614641246560","EyeonPalestine","Eye on Palestine","Are you?","2025-07-04T00:00:25.000Z",,"https://x.com/EyeonPalestine/status/1940923614641246560","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,228,11599,31889,199262,,,327838,"🇵🇸ِ Raise Awareness, Share the Truth. Instagram 13M+ Followers : eye.on.palestine 🇵🇸 Support Us 👇🏼",32258,"https://pbs.twimg.com/profile_images/1275898193411268612/34yp5OoH_normal.jpg",111,false,239,2611,"{""post_id"":null,""profile_id"":""1229449496389705729"",""profile_name"":""Eye on Palestine""}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1940923531878952960/vid/avc1/576x1024/aaGHg9Up-u8_L4a_.mp4?tag=21"",""duration"":44019}]",,"blue","1229449496389705729",,"2025-07-24T03:30:32.238Z","{""url"":""https://twitter.com/1229449496389705729/status/1940923614641246560""}","{""url"":""https://x.com/EyeonPalestine"",""start_date"":"""",""end_date"":""""}",,,,
"1713666146396742073","OnlinePalEng","PALESTINE ONLINE 🇵🇸","Students at Harvard University stand in support of Gaza and its people.","2023-10-15T21:20:22.000Z",,"https://x.com/OnlinePalEng/status/1713666146396742073","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,242,12977,38034,1476305,,,428631,"We convey the voice of the oppressed Palestinian people to the world 🇵🇸",48915,"https://pbs.twimg.com/profile_images/1711798879178379264/J-f5ZFCB_normal.jpg",236,false,314,334,"{""post_id"":null,""profile_id"":""1318537581185896448"",""profile_name"":""PALESTINE ONLINE 🇵🇸""}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1713665942264201217/vid/avc1/320x400/KxI21o43QTc0INR1.mp4?tag=14"",""duration"":11801}]",,"blue","1318537581185896448",,"2025-07-24T03:30:32.241Z","{""url"":""https://twitter.com/1318537581185896448/status/1713666146396742073""}","{""url"":""https://x.com/OnlinePalEng"",""start_date"":""2023-01-15T16:31:04.000Z"",""end_date"":""2024-03-15T22:00:06.000Z""}",,,,
"1638321659810594821","xspotsdamark","Great House","In 1730, Ayuba Diallo, a Fulani prince from Senegal was on his way home after selling 2 Mandinka slaves to an English slave ship, he was captured by a rival Mandinka faction, returned to the coast &amp; sold to the same slave ship, which transported him Maryland &amp; sold at an auction","2023-03-21T23:28:16.000Z","[""https://pbs.twimg.com/media/Frx83CyXsAEx8UQ.jpg""]","https://x.com/xspotsdamark/status/1638321659810594821","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,391,3315,11763,2893788,,,45061,,48938,"https://pbs.twimg.com/profile_images/1618725020028518400/a9KtgtAV_normal.jpg",1417,false,996,3027,"{""post_id"":null,""profile_id"":""150429233"",""profile_name"":""Great House""}",,,,"blue","150429233",,"2025-07-24T03:30:32.249Z","{""url"":""https://twitter.com/150429233/status/1638321659810594821""}","{""url"":""https://x.com/xspotsdamark/status/1939809785181855839"",""start_date"":"""",""end_date"":""""}",,,,
"1933987150267301910","EyeonPalestine","Eye on Palestine","The world is waking up","2025-06-14T20:37:23.000Z",,"https://x.com/EyeonPalestine/status/1933987150267301910","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1244,25330,158110,1299287,,,327838,"🇵🇸ِ Raise Awareness, Share the Truth. Instagram 13M+ Followers : eye.on.palestine 🇵🇸 Support Us 👇🏼",32258,"https://pbs.twimg.com/profile_images/1275898193411268612/34yp5OoH_normal.jpg",111,false,213,2602,"{""post_id"":null,""profile_id"":""1229449496389705729"",""profile_name"":""Eye on Palestine""}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1933987088812142593/vid/avc1/720x1280/2v9EJByR--tj3YAf.mp4?tag=21"",""duration"":8533}]",,"blue","1229449496389705729",,"2025-07-24T03:30:32.250Z","{""url"":""https://twitter.com/1229449496389705729/status/1933987150267301910""}","{""url"":""https://x.com/EyeonPalestine"",""start_date"":"""",""end_date"":""""}",,,,
"1935833413367599108","lTKlLLER","🇮🇱🫷🎼⚛️ Rika ♪","Pov: you find out your new crush is the first white youve ever had a crush on","2025-06-19T22:53:46.000Z",,"https://x.com/lTKlLLER/status/1935833413367599108","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,2,0,10,203,,,623,"#keepcalmandfollowthecode DEXTER SPOILERS!!! —— Read strawpage byf!",2275,"https://pbs.twimg.com/profile_images/1948204197838561280/IZ2sIxCf_normal.jpg",621,false,0,0,"{""post_id"":null,""profile_id"":""1778324641955590144"",""profile_name"":""🇮🇱🫷🎼⚛️ Rika ♪""}",,,,,"1778324641955590144",,"2025-07-24T03:30:32.244Z","{""url"":""https://twitter.com/1778324641955590144/status/1935833413367599108""}","{""url"":""https://x.com/lTKlLLER/status/1946238783394840891"",""start_date"":"""",""end_date"":""""}",,,,
"1939728334696423567","lTKlLLER","🇮🇱🫷🎼⚛️ Rika ♪","BREAKING NEWS | 🚨Actor/Musician Michael C. Hall found alive in his home on June 30th 2025","2025-06-30T16:50:48.000Z","[""https://pbs.twimg.com/media/GutMoqGWkAAKasm.jpg""]","https://x.com/lTKlLLER/status/1939728334696423567","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,3,2,15,542,,,623,"#keepcalmandfollowthecode DEXTER SPOILERS!!! —— Read strawpage byf!",2275,"https://pbs.twimg.com/profile_images/1948204197838561280/IZ2sIxCf_normal.jpg",621,false,0,0,"{""post_id"":null,""profile_id"":""1778324641955590144"",""profile_name"":""🇮🇱🫷🎼⚛️ Rika ♪""}",,,,,"1778324641955590144",,"2025-07-24T03:30:32.250Z","{""url"":""https://twitter.com/1778324641955590144/status/1939728334696423567""}","{""url"":""https://x.com/lTKlLLER/status/1946238783394840891"",""start_date"":"""",""end_date"":""""}",,,,
"1942323670514315724","lTKlLLER","🇮🇱🫷🎼⚛️ Rika ♪","Everybody shut up it’s christian camargo’s birthday","2025-07-07T20:43:44.000Z",,"https://x.com/lTKlLLER/status/1942323670514315724","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,0,1,17,272,,,623,"#keepcalmandfollowthecode DEXTER SPOILERS!!! —— Read strawpage byf!",2275,"https://pbs.twimg.com/profile_images/1948204197838561280/IZ2sIxCf_normal.jpg",621,false,0,0,"{""post_id"":null,""profile_id"":""1778324641955590144"",""profile_name"":""🇮🇱🫷🎼⚛️ Rika ♪""}",,"[{""video_url"":""https://video.twimg.com/tweet_video/GvSFFGsWQAATcI0.mp4"",""duration"":null}]",,,"1778324641955590144",,"2025-07-24T03:30:32.269Z","{""url"":""https://twitter.com/1778324641955590144/status/1942323670514315724""}","{""url"":""https://x.com/lTKlLLER/status/1946238783394840891"",""start_date"":"""",""end_date"":""""}",,,,
"1726726310553088122","xspotsdamark","Great House","In 2014, a Congolese man in the tiny village of Kasulo, near the town of Kolwezi in Southern Congo was digging a hole in his backyard for the construction of an outdoor toilet. About 8 feet deep, his shovel struck a slab of a strange grey rock.","2023-11-20T22:16:48.000Z",,"https://x.com/xspotsdamark/status/1726726310553088122","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,155,5236,10538,1252792,,,45061,,48938,"https://pbs.twimg.com/profile_images/1618725020028518400/a9KtgtAV_normal.jpg",1417,false,464,2972,"{""post_id"":null,""profile_id"":""150429233"",""profile_name"":""Great House""}",,,,"blue","150429233",,"2025-07-24T03:30:32.266Z","{""url"":""https://twitter.com/150429233/status/1726726310553088122""}","{""url"":""https://x.com/xspotsdamark/status/1939809785181855839"",""start_date"":"""",""end_date"":""""}",,,,
"1944106048928788763","lTKlLLER","🇮🇱🫷🎼⚛️ Rika ♪","let the man stay mysterious and scary we don’t need to know his life story🥀🥀 he was a very important antagonist in the dexter universe but that’s it💔💔 we would be better off with a brian sequel","2025-07-12T18:46:16.000Z",,"https://x.com/lTKlLLER/status/1944106048928788763","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1,2,46,2329,,,623,"#keepcalmandfollowthecode DEXTER SPOILERS!!! —— Read strawpage byf!",2275,"https://pbs.twimg.com/profile_images/1948204197838561280/IZ2sIxCf_normal.jpg",621,false,0,0,"{""post_id"":""1944105130757853317"",""profile_id"":""1778324641955590144"",""profile_name"":""lTKlLLER""}",,,,,"1778324641955590144",,"2025-07-24T03:30:32.274Z","{""url"":""https://twitter.com/1778324641955590144/status/1944106048928788763""}","{""url"":""https://x.com/lTKlLLER/status/1946238783394840891"",""start_date"":"""",""end_date"":""""}",,,,
"1939114881476649318","lTKlLLER","🇮🇱🫷🎼⚛️ Rika ♪","I felt it was sort of pointless to make, and I did not like the whole ketamine thing because like I said before DEXTER DIDNT USE KETAMINE IN MIAMI HE USED M/99 SO FOR HIM TO GET CAUGHT OVER KETAMINE MAKES NO FUCKING SENSE😭I don’t hate it but it could’ve been executed better","2025-06-29T00:13:09.000Z",,"https://x.com/lTKlLLER/status/1939114881476649318","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,2,0,12,398,,,623,"#keepcalmandfollowthecode DEXTER SPOILERS!!! —— Read strawpage byf!",2275,"https://pbs.twimg.com/profile_images/1948204197838561280/IZ2sIxCf_normal.jpg",621,false,0,1,"{""post_id"":""1939055244853342225"",""profile_id"":""1778324641955590144"",""profile_name"":""lTKlLLER""}",,,,,"1778324641955590144",,"2025-07-24T03:30:32.279Z","{""url"":""https://twitter.com/1778324641955590144/status/1939114881476649318""}","{""url"":""https://x.com/lTKlLLER/status/1946238783394840891"",""start_date"":"""",""end_date"":""""}",,,,
"1933219837121003750","EyeonPalestine","Eye on Palestine","A child with special needs clears rubble from the remains of his homeWith a weary body and unbreakable determination, this child tries to remove the traces of bombing from the place that was once his refuge.His disability didn't stop him from standing amid the destruction-his humanity stood as a witness to a pain beyond words.In Gaza, even the most vulnerable are forced to be strong.طفل من ذوي الاحتياجات الخاصة يزيل الركام من بين أنقاض منزله بجسدٍ منهك وعزيمة لا تنكسر، يحاول هذا الطفل أن يزيل آثار القصف عنالمكان الذي كان يومًا ملجآه.لم تمنعه إعاقته من الوقوف وسط الركام... بل وقفت إنسانيته شاهدة علىوجع لا يروى،في غزة، حتى الضعفاء مجبرون أن يكونوا أقوياء.","2025-06-12T17:48:21.000Z",,"https://x.com/EyeonPalestine/status/1933219837121003750","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,958,10101,15714,199245,,,327838,"🇵🇸ِ Raise Awareness, Share the Truth. Instagram 13M+ Followers : eye.on.palestine 🇵🇸 Support Us 👇🏼",32258,"https://pbs.twimg.com/profile_images/1275898193411268612/34yp5OoH_normal.jpg",111,false,240,664,"{""post_id"":null,""profile_id"":""1229449496389705729"",""profile_name"":""Eye on Palestine""}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1933219728287293440/vid/avc1/720x1280/mAKwr28p7Qbhi6Qa.mp4?tag=21"",""duration"":43966}]",,"blue","1229449496389705729",,"2025-07-24T03:30:32.277Z","{""url"":""https://twitter.com/1229449496389705729/status/1933219837121003750""}","{""url"":""https://x.com/EyeonPalestine"",""start_date"":"""",""end_date"":""""}",,,,
"1931659673872056741","EyeonPalestine","Eye on Palestine","Communication jam has begun. We are approx. 160 nautical miles away from Gaza. Help us to break the siege.","2025-06-08T10:28:49.000Z",,"https://x.com/EyeonPalestine/status/1931659673872056741","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1365,23908,71283,1106698,,,327838,"🇵🇸ِ Raise Awareness, Share the Truth. Instagram 13M+ Followers : eye.on.palestine 🇵🇸 Support Us 👇🏼",32258,"https://pbs.twimg.com/profile_images/1275898193411268612/34yp5OoH_normal.jpg",111,false,732,1415,"{""post_id"":null,""profile_id"":""1229449496389705729"",""profile_name"":""Eye on Palestine""}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1931659544532242432/vid/avc1/720x1280/ww900cnyhSVJKwCe.mp4?tag=21"",""duration"":58500}]",,"blue","1229449496389705729",,"2025-07-24T03:30:32.290Z","{""url"":""https://twitter.com/1229449496389705729/status/1931659673872056741""}","{""url"":""https://x.com/EyeonPalestine"",""start_date"":"""",""end_date"":""""}",,,,
"1937177466839413206","lTKlLLER","🇮🇱🫷🎼⚛️ Rika ♪","I’m halfway through the final season of dexter what do I do with my life after this","2025-06-23T15:54:33.000Z",,"https://x.com/lTKlLLER/status/1937177466839413206","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,5,0,9,236,,,623,"#keepcalmandfollowthecode DEXTER SPOILERS!!! —— Read strawpage byf!",2275,"https://pbs.twimg.com/profile_images/1948204197838561280/IZ2sIxCf_normal.jpg",621,false,0,0,"{""post_id"":null,""profile_id"":""1778324641955590144"",""profile_name"":""🇮🇱🫷🎼⚛️ Rika ♪""}",,,,,"1778324641955590144",,"2025-07-24T03:30:32.283Z","{""url"":""https://twitter.com/1778324641955590144/status/1937177466839413206""}","{""url"":""https://x.com/lTKlLLER/status/1946238783394840891"",""start_date"":"""",""end_date"":""""}",,,,
"1930873422654927284","EyeonPalestine","Eye on Palestine","Eid al-Adha prayer from Gaza City","2025-06-06T06:24:32.000Z",,"https://x.com/EyeonPalestine/status/1930873422654927284","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,205,11962,33090,353526,,,327838,"🇵🇸ِ Raise Awareness, Share the Truth. Instagram 13M+ Followers : eye.on.palestine 🇵🇸 Support Us 👇🏼",32258,"https://pbs.twimg.com/profile_images/1275898193411268612/34yp5OoH_normal.jpg",111,false,186,705,"{""post_id"":null,""profile_id"":""1229449496389705729"",""profile_name"":""Eye on Palestine""}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1930873343550337024/vid/avc1/720x1280/j9WwALN6cqt8hgrl.mp4?tag=21"",""duration"":42700}]",,"blue","1229449496389705729",,"2025-07-24T03:30:32.304Z","{""url"":""https://twitter.com/1229449496389705729/status/1930873422654927284""}","{""url"":""https://x.com/EyeonPalestine"",""start_date"":"""",""end_date"":""""}",,,,
